Combined_Key,Country_Region,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case_Fatality_Ratio
"Benton, Iowa, US",US,160,1,0,159.0,623.9032949892768,0.625
"Black Hawk, Iowa, US",US,3180,66,0,3114.0,2423.2633279483043,2.0754716981132075
"Boone, Iowa, US",US,266,3,0,263.0,1013.951360829458,1.1278195488721805
"Bremer, Iowa, US",US,231,7,0,224.0,921.7141489107016,3.0303030303030303
"Buchanan, Iowa, US",US,130,1,0,129.0,613.9315230224321,0.7692307692307693
"Buena Vista, Iowa, US",US,1797,12,0,1785.0,9159.021406727828,0.667779632721202
"Butler, Iowa, US",US,127,2,0,125.0,879.5622965579332,1.5748031496062993
"Calhoun, Iowa, US",US,86,2,0,84.0,889.5324782788582,2.3255813953488373
"Carroll, Iowa, US",US,196,2,0,194.0,971.9811554673939,1.020408163265306
"Cass, Iowa, US",US,82,1,0,81.0,638.8282954191337,1.2195121951219512
"Cedar, Iowa, US",US,135,1,0,134.0,724.7543887904654,0.7407407407407407
"Cerro Gordo, Iowa, US",US,644,17,0,627.0,1517.0789163722027,2.6397515527950306
"Cherokee, Iowa, US",US,110,1,0,109.0,979.0832220738763,0.9090909090909092
"Chickasaw, Iowa, US",US,56,0,0,56.0,469.28685158803324,0.0
"Clarke, Iowa, US",US,206,3,0,203.0,2192.655667908462,1.4563106796116505
"Clay, Iowa, US",US,203,1,0,202.0,1267.4825174825176,0.4926108374384237
"Clayton, Iowa, US",US,108,3,0,105.0,615.4196820331642,2.7777777777777777
"Clinton, Iowa, US",US,421,4,0,417.0,906.7608606689785,0.9501187648456056
"Crawford, Iowa, US",US,736,3,0,733.0,4375.743162901308,0.4076086956521739
"Dallas, Iowa, US",US,1913,35,0,1878.0,2047.0182872673965,1.8295870360690016
"Davis, Iowa, US",US,61,2,0,59.0,677.7777777777778,3.278688524590164
"Decatur, Iowa, US",US,26,0,0,26.0,330.3684879288437,0.0
"Delaware, Iowa, US",US,123,1,0,122.0,723.0615484098524,0.8130081300813008
"Des Moines, Iowa, US",US,194,2,0,192.0,497.85716118767164,1.0309278350515465
"Dickinson, Iowa, US",US,385,4,0,381.0,2230.849461119481,1.0389610389610389
"Dubuque, Iowa, US",US,1722,31,0,1691.0,1769.5841169035361,1.8002322880371662
"Emmet, Iowa, US",US,193,4,0,189.0,2096.003475238923,2.0725388601036268
"Fayette, Iowa, US",US,86,0,0,86.0,437.6590330788804,0.0
"Floyd, Iowa, US",US,163,3,0,160.0,1042.0662319396497,1.8404907975460123
"Franklin, Iowa, US",US,248,12,0,236.0,2462.7606752730885,4.838709677419357
"Fremont, Iowa, US",US,44,0,0,44.0,632.183908045977,0.0
"Greene, Iowa, US",US,42,0,0,42.0,472.54725472547256,0.0
"Grundy, Iowa, US",US,82,1,0,81.0,670.3727926749509,1.2195121951219512
"Guthrie, Iowa, US",US,137,5,0,132.0,1281.6914585087472,3.6496350364963503
"Hamilton, Iowa, US",US,252,1,0,251.0,1705.8146618831652,0.3968253968253968
"Hancock, Iowa, US",US,123,2,0,121.0,1157.1025399811854,1.6260162601626016
"Hardin, Iowa, US",US,185,0,0,185.0,1098.183545055206,0.0
"Harrison, Iowa, US",US,110,1,0,109.0,782.9738771442807,0.9090909090909092
"Henry, Iowa, US",US,136,4,0,132.0,681.5676054926331,2.9411764705882355
"Howard, Iowa, US",US,50,0,0,50.0,545.970735968552,0.0
"Humboldt, Iowa, US",US,122,1,0,121.0,1276.4176605984514,0.819672131147541
"Ida, Iowa, US",US,32,0,0,32.0,466.47230320699714,0.0
"Iowa, Iowa, US",US,97,1,0,96.0,599.3573900148294,1.0309278350515465
"Jackson, Iowa, US",US,158,1,0,157.0,812.7990122948711,0.6329113924050633
"Jasper, Iowa, US",US,484,27,0,457.0,1301.6001075702568,5.578512396694214
"Jefferson, Iowa, US",US,87,0,0,87.0,475.5397649631047,0.0
"Johnson, Iowa, US",US,2123,20,0,2103.0,1404.6579330422126,0.9420631182289212
"Jones, Iowa, US",US,134,2,0,132.0,647.9377206131231,1.492537313432836
"Keokuk, Iowa, US",US,39,1,0,38.0,380.63634589107943,2.5641025641025643
"Kossuth, Iowa, US",US,95,0,0,95.0,641.3285627489367,0.0
"Lee, Iowa, US",US,121,4,0,117.0,359.50916599815787,3.3057851239669422
"Linn, Iowa, US",US,2445,88,0,2357.0,1078.4893209707727,3.59918200408998
"Louisa, Iowa, US",US,378,14,0,364.0,3425.46443135478,3.703703703703704
"Lucas, Iowa, US",US,73,4,0,69.0,848.8372093023256,5.479452054794519
"Lyon, Iowa, US",US,119,2,0,117.0,1012.3351765206296,1.680672268907563
"Madison, Iowa, US",US,127,2,0,125.0,777.3289264291835,1.5748031496062993
"Mahaska, Iowa, US",US,142,17,0,125.0,642.6793392170174,11.971830985915492
"Marion, Iowa, US",US,177,0,0,177.0,532.2828015517397,0.0
"Marshall, Iowa, US",US,1452,26,0,1426.0,3688.1810561609386,1.7906336088154269
"Mills, Iowa, US",US,93,1,0,92.0,615.5271692368786,1.075268817204301
"Mitchell, Iowa, US",US,80,0,0,80.0,755.7150954090307,0.0
"Monona, Iowa, US",US,91,0,0,91.0,1056.2971561230413,0.0
"Monroe, Iowa, US",US,74,8,0,66.0,960.1660827818866,10.810810810810812
"Montgomery, Iowa, US",US,60,4,0,56.0,605.0216799435314,6.666666666666668
"Muscatine, Iowa, US",US,857,48,0,809.0,2008.7192949559349,5.600933488914818
"O'Brien, Iowa, US",US,143,5,0,138.0,1039.7731404057297,3.4965034965034967
"Osceola, Iowa, US",US,85,0,0,85.0,1426.6532393420612,0.0
"Page, Iowa, US",US,96,0,0,96.0,635.4670020520289,0.0
"Palo Alto, Iowa, US",US,90,0,0,90.0,1012.8291694800812,0.0
"Plymouth, Iowa, US",US,474,12,0,462.0,1882.6706915041507,2.5316455696202533
"Pocahontas, Iowa, US",US,118,2,0,116.0,1782.746638465025,1.6949152542372878
"Polk, Iowa, US",US,10535,208,0,10327.0,2149.2938034645763,1.97437114380636
"Pottawattamie, Iowa, US",US,1350,29,0,1321.0,1448.4046091453338,2.1481481481481484
"Poweshiek, Iowa, US",US,159,8,0,151.0,859.2736705577173,5.031446540880503
"Ringgold, Iowa, US",US,23,1,0,22.0,469.963220269718,4.3478260869565215
"Sac, Iowa, US",US,86,0,0,86.0,884.6826458183315,0.0
"Scott, Iowa, US",US,1758,14,0,1744.0,1016.519893837854,0.7963594994311718
"Shelby, Iowa, US",US,187,1,0,186.0,1632.6174262266454,0.5347593582887701
"Sioux, Iowa, US",US,650,3,0,647.0,1864.8687419308567,0.4615384615384616
"Story, Iowa, US",US,1181,15,0,1166.0,1216.0589804050785,1.2701100762066049
"Tama, Iowa, US",US,556,29,0,527.0,3298.9201376527826,5.215827338129497
"Taylor, Iowa, US",US,100,0,0,100.0,1633.7199803953602,0.0
"Unassigned, Iowa, US",US,7,0,0,7.0,-99.0,0.0
"Union, Iowa, US",US,78,1,0,77.0,637.2028429049914,1.2820512820512822
"Van Buren, Iowa, US",US,36,1,0,35.0,511.0732538330494,2.7777777777777777
"Wapello, Iowa, US",US,927,33,0,894.0,2650.919385741657,3.559870550161812
"Warren, Iowa, US",US,582,1,0,581.0,1130.8436637780285,0.1718213058419244
"Washington, Iowa, US",US,305,10,0,295.0,1388.5727293421353,3.278688524590164
"Wayne, Iowa, US",US,20,1,0,19.0,310.5107902499612,5.0
"Webster, Iowa, US",US,842,8,0,834.0,2345.1426024955435,0.9501187648456056
"Winnebago, Iowa, US",US,89,0,0,89.0,859.5711802202047,0.0
"Winneshiek, Iowa, US",US,97,1,0,96.0,485.2183482567154,1.0309278350515465
"Woodbury, Iowa, US",US,3754,52,0,3702.0,3640.877922934427,1.3851891315929674
"Worth, Iowa, US",US,68,0,0,68.0,921.2843788104593,0.0
"Wright, Iowa, US",US,478,1,0,477.0,3805.1265722018793,0.20920502092050208
"Allen, Kansas, US",US,20,0,0,20.0,161.69455897809038,0.0
"Anderson, Kansas, US",US,31,0,0,31.0,394.50241791804535,0.0
"Atchison, Kansas, US",US,82,0,0,82.0,510.17233870466,0.0
"Barber, Kansas, US",US,4,0,0,4.0,90.35464196973119,0.0
"Barton, Kansas, US",US,157,3,0,154.0,609.0228480546182,1.9108280254777068
"Bourbon, Kansas, US",US,79,2,0,77.0,543.5530480253201,2.5316455696202533
"Brown, Kansas, US",US,41,0,0,41.0,428.6909242994564,0.0
"Butler, Kansas, US",US,290,1,0,289.0,433.41154668141263,0.3448275862068966
"Chase, Kansas, US",US,48,0,0,48.0,1812.6888217522653,0.0
"Chautauqua, Kansas, US",US,6,0,0,6.0,184.61538461538456,0.0
"Cherokee, Kansas, US",US,132,1,0,131.0,662.0191584332214,0.7575757575757576
"Cheyenne, Kansas, US",US,4,0,0,4.0,150.54572826496047,0.0
"Clark, Kansas, US",US,44,1,0,43.0,2206.6198595787364,2.272727272727273
"Clay, Kansas, US",US,20,2,0,18.0,249.9375156210947,10.0
"Cloud, Kansas, US",US,40,0,0,40.0,455.2697473252902,0.0
"Coffey, Kansas, US",US,68,8,0,60.0,831.3974813546887,11.764705882352946
"Comanche, Kansas, US",US,7,0,0,7.0,411.7647058823529,0.0
"Cowley, Kansas, US",US,178,2,0,176.0,509.91176807608565,1.1235955056179776
"Crawford, Kansas, US",US,389,1,0,388.0,1002.1124220722344,0.2570694087403599
"Decatur, Kansas, US",US,5,0,0,5.0,176.86593562079943,0.0
"Dickinson, Kansas, US",US,50,1,0,49.0,270.7678977580418,2.0
"Doniphan, Kansas, US",US,48,0,0,48.0,631.578947368421,0.0
"Douglas, Kansas, US",US,765,5,0,760.0,625.7208058302456,0.6535947712418301
"Edwards, Kansas, US",US,10,0,0,10.0,357.39814152966414,0.0
"Elk, Kansas, US",US,1,0,0,1.0,39.52569169960474,0.0
"Ellis, Kansas, US",US,145,1,0,144.0,507.827548768956,0.6896551724137931
"Ellsworth, Kansas, US",US,21,0,0,21.0,344.14945919370695,0.0
"Finney, Kansas, US",US,1796,11,0,1785.0,4925.00068555132,0.6124721603563474
"Ford, Kansas, US",US,2093,10,0,2083.0,6225.6462119634725,0.4777830864787386
"Franklin, Kansas, US",US,210,1,0,209.0,822.1108675227057,0.4761904761904762
"Geary, Kansas, US",US,153,2,0,151.0,483.10704136406684,1.30718954248366
"Gove, Kansas, US",US,6,0,0,6.0,227.6176024279211,0.0
"Graham, Kansas, US",US,17,0,0,17.0,684.931506849315,0.0
"Grant, Kansas, US",US,119,2,0,117.0,1664.3356643356644,1.680672268907563
"Gray, Kansas, US",US,84,0,0,84.0,1402.8056112224453,0.0
"Greeley, Kansas, US",US,4,0,0,4.0,324.67532467532465,0.0
"Greenwood, Kansas, US",US,23,0,0,23.0,384.4867937144768,0.0
"Hamilton, Kansas, US",US,39,0,0,39.0,1536.0378101614808,0.0
"Harper, Kansas, US",US,14,0,0,14.0,257.54231052244296,0.0
"Harvey, Kansas, US",US,211,1,0,210.0,612.8554416335066,0.4739336492890995
"Haskell, Kansas, US",US,44,0,0,44.0,1108.8709677419354,0.0
"Hodgeman, Kansas, US",US,11,0,0,11.0,613.1549609810479,0.0
"Jackson, Kansas, US",US,155,1,0,154.0,1176.8278794320856,0.6451612903225806
"Jefferson, Kansas, US",US,85,0,0,85.0,446.3582418736544,0.0
"Jewell, Kansas, US",US,12,1,0,11.0,416.8113928447378,8.333333333333334
"Johnson, Kansas, US",US,6009,106,0,5903.0,997.5083042690833,1.7640206357130968
"Kearny, Kansas, US",US,63,1,0,62.0,1641.479937467431,1.5873015873015872
"Kingman, Kansas, US",US,20,0,0,20.0,279.6420581655481,0.0
"Kiowa, Kansas, US",US,8,0,0,8.0,323.2323232323232,0.0
"Labette, Kansas, US",US,149,1,0,148.0,759.5065755938423,0.6711409395973155
"Lane, Kansas, US",US,5,0,0,5.0,325.73289902280135,0.0
"Leavenworth, Kansas, US",US,1503,9,0,1494.0,1838.3522101812664,0.5988023952095808
"Lincoln, Kansas, US",US,6,0,0,6.0,202.56583389601624,0.0
"Linn, Kansas, US",US,43,0,0,43.0,443.1619086880346,0.0
"Logan, Kansas, US",US,2,0,0,2.0,71.58196134574086,0.0
"Lyon, Kansas, US",US,716,14,0,702.0,2156.9513480945925,1.9553072625698324
"Marion, Kansas, US",US,48,1,0,47.0,403.9044092898014,2.083333333333333
"Marshall, Kansas, US",US,15,0,0,15.0,154.52766045122078,0.0
"McPherson, Kansas, US",US,148,1,0,147.0,518.5340901128162,0.6756756756756757
"Meade, Kansas, US",US,52,0,0,52.0,1289.3627572526655,0.0
"Miami, Kansas, US",US,150,0,0,150.0,438.1224990507346,0.0
"Mitchell, Kansas, US",US,28,0,0,28.0,468.3057367452751,0.0
"Montgomery, Kansas, US",US,170,5,0,165.0,534.1041188852932,2.9411764705882355
"Morris, Kansas, US",US,13,0,0,13.0,231.3167259786477,0.0
"Morton, Kansas, US",US,9,2,0,7.0,347.89331271743333,22.222222222222207
"Nemaha, Kansas, US",US,49,1,0,48.0,478.93656534063143,2.0408163265306123
"Neosho, Kansas, US",US,65,0,0,65.0,406.0723433497845,0.0
"Ness, Kansas, US",US,6,0,0,6.0,218.1818181818182,0.0
"Norton, Kansas, US",US,23,0,0,23.0,429.0244357396009,0.0
"Osage, Kansas, US",US,46,0,0,46.0,288.4193366355257,0.0
"Osborne, Kansas, US",US,4,0,0,4.0,116.92487576731949,0.0
"Ottawa, Kansas, US",US,35,0,0,35.0,613.6044880785414,0.0
"Pawnee, Kansas, US",US,8,0,0,8.0,124.72715933894605,0.0
"Phillips, Kansas, US",US,51,8,0,43.0,974.3981658387466,15.68627450980392
"Pottawatomie, Kansas, US",US,109,0,0,109.0,447.0327687323135,0.0
"Pratt, Kansas, US",US,35,0,0,35.0,381.9292885202968,0.0
"Reno, Kansas, US",US,390,1,0,389.0,629.0525500822607,0.2564102564102564
"Republic, Kansas, US",US,32,0,0,32.0,690.2502157031925,0.0
"Rice, Kansas, US",US,39,0,0,39.0,408.9336269267065,0.0
"Riley, Kansas, US",US,489,5,0,484.0,658.7455544778533,1.0224948875255624
"Rooks, Kansas, US",US,18,0,0,18.0,365.8536585365854,0.0
"Rush, Kansas, US",US,10,0,0,10.0,329.3807641633729,0.0
"Russell, Kansas, US",US,16,0,0,16.0,233.37222870478413,0.0
"Saline, Kansas, US",US,389,7,0,382.0,717.3945116553557,1.7994858611825193
"Scott, Kansas, US",US,53,0,0,53.0,1098.901098901099,0.0
"Sedgwick, Kansas, US",US,5068,46,0,5022.0,982.0906050282724,0.9076558800315706
"Seward, Kansas, US",US,1243,4,0,1239.0,5800.821355236138,0.3218020917135961
"Shawnee, Kansas, US",US,1650,19,0,1631.0,932.8621908127208,1.1515151515151516
"Sheridan, Kansas, US",US,7,0,0,7.0,277.66759222530743,0.0
"Sherman, Kansas, US",US,16,0,0,16.0,270.4073009971269,0.0
"Smith, Kansas, US",US,3,0,0,3.0,83.72871895060004,0.0
"Stafford, Kansas, US",US,6,1,0,5.0,144.36958614051974,16.666666666666668
"Stanton, Kansas, US",US,20,1,0,19.0,997.0089730807578,5.0
"Stevens, Kansas, US",US,46,0,0,46.0,838.6508659981769,0.0
"Sumner, Kansas, US",US,101,3,0,98.0,442.28411280434403,2.9702970297029703
"Thomas, Kansas, US",US,44,0,0,44.0,565.7708628005657,0.0
"Trego, Kansas, US",US,6,1,0,5.0,214.05636817695327,16.666666666666668
"Wabaunsee, Kansas, US",US,43,0,0,43.0,620.4010965228682,0.0
"Washington, Kansas, US",US,1,0,0,1.0,18.49796522382538,0.0
"Wichita, Kansas, US",US,4,0,0,4.0,188.76828692779614,0.0
"Wilson, Kansas, US",US,11,0,0,11.0,129.03225806451613,0.0
"Woodson, Kansas, US",US,12,0,0,12.0,382.4091778202677,0.0
"Wyandotte, Kansas, US",US,5031,102,0,4929.0,3041.1838311299707,2.0274299344066784
"Adair, Kentucky, US",US,215,19,0,196.0,1119.6750338506406,8.837209302325583
"Allen, Kentucky, US",US,230,8,0,222.0,1079.052310579404,3.4782608695652173
"Anderson, Kentucky, US",US,89,1,0,88.0,391.26038598496507,1.1235955056179776
"Ballard, Kentucky, US",US,36,0,0,36.0,456.3894523326572,0.0
"Barren, Kentucky, US",US,383,3,0,380.0,865.556283757825,0.783289817232376
"Bath, Kentucky, US",US,41,1,0,40.0,328.0,2.4390243902439024
"Bell, Kentucky, US",US,324,4,0,320.0,1244.622003687769,1.2345679012345678
"Boone, Kentucky, US",US,1117,24,0,1093.0,836.1967645099228,2.1486123545210387
"Bourbon, Kentucky, US",US,86,1,0,85.0,434.6068324236911,1.162790697674419
"Boyd, Kentucky, US",US,195,3,0,192.0,417.39800505158615,1.5384615384615383
"Boyle, Kentucky, US",US,161,0,0,161.0,535.5954757152361,0.0
"Bracken, Kentucky, US",US,33,0,0,33.0,397.4467060098759,0.0
"Breathitt, Kentucky, US",US,32,0,0,32.0,253.3650039588282,0.0
"Breckinridge, Kentucky, US",US,76,2,0,74.0,371.14811740000977,2.631578947368421
"Bullitt, Kentucky, US",US,401,5,0,396.0,490.96429795778437,1.2468827930174564
"Butler, Kentucky, US",US,298,15,0,283.0,2313.844242565417,5.033557046979865
"Caldwell, Kentucky, US",US,53,0,0,53.0,415.78410606417197,0.0
"Calloway, Kentucky, US",US,257,4,0,253.0,658.9574626291634,1.5564202334630348
"Campbell, Kentucky, US",US,592,13,0,579.0,632.5867669687126,2.195945945945946
"Carlisle, Kentucky, US",US,45,1,0,44.0,945.3781512605043,2.2222222222222223
"Carroll, Kentucky, US",US,164,2,0,162.0,1542.658263568809,1.2195121951219512
"Carter, Kentucky, US",US,104,1,0,103.0,388.1031458745382,0.9615384615384616
"Casey, Kentucky, US",US,201,10,0,191.0,1243.8888545083234,4.975124378109452
"Christian, Kentucky, US",US,523,9,0,514.0,742.2545805481045,1.7208413001912046
"Clark, Kentucky, US",US,167,7,0,160.0,460.52450155806196,4.1916167664670665
"Clay, Kentucky, US",US,159,5,0,154.0,798.9548263906337,3.1446540880503147
